ID,original_date,modis_date
05247_ID,2001-07-01,
05418_ID,2001-07-01,2002-05-27 00:00:00.000000000
00408_ID,2001-09-16,
07272_ID,2001-01-01,2002-01-20 00:00:00.000000000
07284_ID,2001-01-01,
07285_ID,2001-01-01,
07287_ID,2001-01-01,
07293_ID,2001-01-01,
00403_ID,2001-09-16,
00405_ID,2001-09-16,
00406_ID,2001-09-16,
00410_ID,2001-09-16,
00411_ID,2001-09-16,2001-10-25 00:00:00.000000000
10509_ID,2001-09-16,
10515_ID,2001-09-16,
10518_ID,2001-09-16,2001-11-10 00:00:00.000000000
10520_ID,2001-09-16,
10521_ID,2001-09-16,
10522_ID,2001-09-16,
10525_ID,2001-07-01,
10527_ID,2001-07-01,
10530_ID,2001-09-16,2001-11-26 00:00:00.000000000
10531_ID,2001-09-16,
10536_ID,2001-09-16,
10537_ID,2001-09-16,
10539_ID,2001-07-01,
10541_ID,2001-07-01,
10542_ID,2001-07-01,
10543_ID,2001-07-01,
10544_ID,2001-07-01,
10545_ID,2001-09-16,
10546_ID,2001-07-01,
10547_ID,2001-09-16,
10548_ID,2001-09-16,
10550_ID,2001-09-16,
10553_ID,2001-09-16,
10554_ID,2001-09-16,
10555_ID,2001-09-16,
10556_ID,2001-09-16,
10558_ID,2001-09-16,
10561_ID,2001-07-01,
10565_ID,2001-09-16,
10568_ID,2001-09-16,
10570_ID,2001-09-16,
10573_ID,2001-09-16,
10575_ID,2001-09-16,
10583_ID,2001-09-16,
10584_ID,2001-09-16,
10591_ID,2001-09-16,
10593_ID,2001-09-16,2001-11-01 23:59:59.999999872
10596_ID,2001-09-16,
10597_ID,2001-09-16,
10602_ID,2001-09-16,2001-11-01 00:00:00.000000000
10609_ID,2001-09-16,
10631_ID,2001-09-16,2001-10-25 00:00:00.000000000
10632_ID,2001-09-16,2001-10-25 00:00:00.000000000
10633_ID,2001-09-16,2001-11-10 00:00:00.000000000
10653_ID,2001-09-16,
10654_ID,2001-09-16,
10667_ID,2001-09-16,
17748_ID,2001-04-01,
17753_ID,2001-04-01,2001-05-24 00:00:00.000000000
17754_ID,2001-04-01,2001-04-27 00:00:00.000000000
17760_ID,2001-04-01,2001-05-04 00:00:00.000000000
17765_ID,2001-04-01,
17766_ID,2001-04-01,2001-05-03 23:59:59.999999872
17767_ID,2001-04-01,
17770_ID,2001-04-01,
17772_ID,2001-04-01,2001-04-27 00:00:00.000000000
17783_ID,2001-04-01,
17784_ID,2001-04-01,
17789_ID,2001-04-01,
17797_ID,2001-04-01,
17799_ID,2001-04-01,2001-05-22 00:00:00.000000000
17801_ID,2001-04-01,
00370_ID,2001-07-01,
00371_ID,2001-09-16,
00372_ID,2001-09-16,
00375_ID,2001-07-01,
00376_ID,2001-07-01,
00377_ID,2001-07-01,
00379_ID,2001-07-01,
00381_ID,2001-09-16,
00382_ID,2001-07-01,
00383_ID,2001-07-01,
00384_ID,2001-09-16,
00385_ID,2001-09-16,
00388_ID,2001-09-16,2001-10-16 00:00:00.000000000
00389_ID,2001-09-16,
00390_ID,2001-07-01,
00391_ID,2001-09-16,
00393_ID,2001-09-16,
00394_ID,2001-09-16,
00395_ID,2001-09-16,
00396_ID,2001-09-16,2001-11-10 00:00:00.000000000
00397_ID,2001-09-16,2001-11-10 00:00:00.000000000
00398_ID,2001-09-16,2001-10-24 23:59:59.999999744
00399_ID,2001-09-16,2001-10-25 00:00:00.000000000
00400_ID,2001-09-16,
00401_ID,2001-09-16,
00402_ID,2001-09-16,2001-10-25 00:00:00.000000000
07227_ID,2001-04-01,
07229_ID,2001-04-01,
07230_ID,2001-04-01,
07231_ID,2001-04-01,
07235_ID,2001-04-01,
10690_ID,2001-12-28,
17803_ID,2001-01-05,
17804_ID,2001-01-01,
20105_ID,2001-11-05,
10678_ID,2001-09-16,
10679_ID,2001-09-16,
10680_ID,2001-07-01,
10168_ID,2001-06-01,
10169_ID,2001-06-01,
10170_ID,2001-06-01,
05400_ID,2002-07-01,2002-05-25 00:00:00.000000000
10298_ID,2002-01-01,
10313_ID,2002-01-01,
10314_ID,2002-01-01,
10321_ID,2002-01-01,2002-05-30 00:00:00.000000000
00278_ID,2002-01-01,
00304_ID,2002-01-01,
00329_ID,2002-01-01,2002-12-06 00:00:00.000000000
00331_ID,2002-01-01,
00336_ID,2002-04-01,2002-06-07 00:00:00.000000000
00339_ID,2002-01-01,2002-05-26 00:00:00.000000000
09875_ID,2002-11-01,2002-11-20 00:00:00.000001024
10187_ID,2002-01-01,
10214_ID,2002-01-01,
10222_ID,2002-01-01,2001-05-04 00:00:00.000000000
10225_ID,2002-01-01,
10235_ID,2002-01-01,2003-01-18 00:00:00.000000000
10236_ID,2002-01-01,
10239_ID,2002-01-01,2003-01-07 00:00:00.000000128
10245_ID,2002-01-01,2002-11-20 00:00:00.000000000
10247_ID,2002-01-01,
10258_ID,2002-01-01,2002-05-30 00:00:00.000000000
10264_ID,2002-01-01,
10284_ID,2002-01-01,2003-01-09 00:00:00.000000000
10285_ID,2002-01-01,
10295_ID,2002-01-01,2002-12-19 00:00:00.000000000
10466_ID,2002-01-01,2002-01-24 23:59:59.999999488
10469_ID,2002-01-01,
10475_ID,2002-01-01,2002-05-30 00:00:00.000000000
10478_ID,2002-01-01,2002-03-13 00:00:00.000000000
10481_ID,2002-01-01,
10485_ID,2002-01-01,2001-12-26 00:00:00.000000000
10496_ID,2002-01-01,
10497_ID,2002-01-01,
10716_ID,2002-11-15,2002-11-19 23:59:59.999999872
10757_ID,2003-02-01,2003-03-19 23:59:59.999999360
10758_ID,2003-02-01,2003-03-19 23:59:59.999999872
00142_ID,2002-01-01,
00152_ID,2002-01-01,
00166_ID,2002-01-01,2002-12-20 23:59:59.999999872
00173_ID,2002-01-01,2003-01-02 00:00:00.000000000
00175_ID,2002-01-01,2002-12-08 00:00:00.000000000
00192_ID,2002-01-01,
00203_ID,2002-01-01,2003-01-29 00:00:00.000000000
00206_ID,2002-01-01,
00212_ID,2002-01-01,
00217_ID,2002-01-01,
00222_ID,2002-01-01,2003-01-14 00:00:00.000000128
00224_ID,2002-01-01,
00229_ID,2002-01-01,
00232_ID,2002-01-01,2002-12-22 00:00:00.000000000
00235_ID,2002-01-01,2002-12-08 00:00:00.000000000
00248_ID,2002-01-01,
00269_ID,2002-01-01,
00275_ID,2002-01-01,2002-12-17 00:00:00.000000000
10075_ID,2002-09-16,2002-11-09 00:00:00.000000000
10076_ID,2002-09-16,
10077_ID,2002-09-16,2002-11-13 00:00:00.000000000
10078_ID,2002-09-16,2002-11-13 00:00:00.000000128
10079_ID,2002-09-16,2002-12-05 23:59:59.999999744
10080_ID,2002-09-16,2002-11-13 00:00:00.000000000
10081_ID,2002-09-16,2002-12-04 00:00:00.000000000
10082_ID,2002-09-16,2002-12-10 00:00:00.000000000
10083_ID,2002-09-16,2002-12-08 00:00:00.000000000
10084_ID,2002-09-16,2002-12-10 00:00:00.000000000
10087_ID,2002-09-16,
10089_ID,2002-09-16,
10090_ID,2002-09-16,2002-12-10 00:00:00.000000000
10091_ID,2002-09-16,
10092_ID,2002-09-16,
10093_ID,2002-09-16,2002-11-13 00:00:00.000000000
10097_ID,2002-09-16,
10098_ID,2002-09-16,
10099_ID,2002-09-16,2002-12-04 00:00:00.000000000
10101_ID,2002-09-16,
10102_ID,2002-09-16,2002-11-09 00:00:00.000000000
10103_ID,2002-09-16,
10104_ID,2002-09-16,2002-11-28 23:59:59.999999872
10105_ID,2002-09-16,
10107_ID,2002-09-16,
10108_ID,2002-09-16,2002-11-12 23:59:59.999999872
10110_ID,2002-09-16,2002-11-13 00:00:00.000000000
10112_ID,2002-09-16,
10113_ID,2002-09-16,2002-11-13 00:00:00.000000128
10114_ID,2002-09-16,
10115_ID,2002-09-16,2002-10-31 23:59:59.999999872
10335_ID,2002-01-01,2001-12-17 00:00:00.000000000
10362_ID,2002-01-01,2001-12-17 00:00:00.000000000
10373_ID,2002-01-01,
10375_ID,2002-04-01,
10380_ID,2002-01-01,2002-11-25 00:00:00.000000000
10383_ID,2002-04-01,
10385_ID,2002-04-01,
10398_ID,2002-01-01,
10405_ID,2002-01-01,
10406_ID,2002-01-01,
10410_ID,2002-01-01,
10420_ID,2002-04-01,
10426_ID,2002-01-01,2001-12-16 00:00:00.000000000
10431_ID,2002-04-01,
10433_ID,2002-04-01,
10437_ID,2002-04-01,2003-01-04 00:00:00.000000000
10438_ID,2002-04-01,2002-11-08 00:00:00.000000000
10440_ID,2002-04-01,2002-11-20 00:00:00.000000000
10445_ID,2002-04-01,
10451_ID,2002-04-01,
10456_ID,2002-04-01,
10459_ID,2002-04-01,2002-12-06 00:00:00.000000000
10460_ID,2002-04-01,2002-11-13 00:00:00.000000000
10461_ID,2002-04-01,
10715_ID,2002-09-16,2002-11-13 00:00:00.000000128
10723_ID,2002-12-01,2002-10-23 00:00:00.000000000
00049_ID,2002-09-16,2002-10-30 00:00:00.000000000
00052_ID,2002-09-16,
00053_ID,2002-09-16,
00054_ID,2002-09-16,
00055_ID,2002-09-16,2003-03-21 00:00:00.000000000
00056_ID,2002-09-16,
00057_ID,2002-09-16,2002-05-26 00:00:00.000000000
00058_ID,2002-09-16,2002-11-13 00:00:00.000000000
00059_ID,2002-07-01,
